date,close
2009-11-02,879.5796
2009-11-03,879.0004
2009-11-04,881.8966
2009-11-05,879.8692
2009-11-06,880.7381
2009-11-09,879.5796
2009-11-10,875.8145
2009-11-11,875.5249
2009-11-12,877.5522
2009-11-13,877.2626
2009-11-16,883.6343
2009-11-17,883.9239
2009-11-18,888.8475
2009-11-19,892.659
2009-11-20,894.9056
2009-11-23,906.5202
2009-11-24,890.1803
2009-11-25,895.6152
2009-11-26,895.6152
2009-11-27,883.6012
2009-11-30,890.7524
2009-12-01,892.4687
2009-12-02,895.6152
2009-12-03,901.6222
2009-12-04,901.0501
2009-12-07,911.6339
2009-12-08,917.3548
2009-12-09,907.6292
2009-12-10,919.1633
2009-12-11,923.5547
2009-12-14,939.9934
2009-12-15,932.7844
2009-12-16,931.9344
2009-12-17,929.3842
2009-12-18,924.2839
2009-12-21,922.3005
2009-12-22,924.0006
2009-12-23,924.0006
2009-12-24,931.3677
2009-12-25,935.0512
2009-12-28,951.4854
2009-12-29,962.2527
2009-12-30,962.2527
2009-12-31,972.4533
2010-01-04,963.0746
2010-01-05,981.5666
2010-01-06,1016.8925
2010-01-07,998.9363
2010-01-08,980.173
2010-01-11,1022.7405
2010-01-12,1022.4604
2010-01-13,975.1321
2010-01-14,985.774
2010-01-15,985.2139
2010-01-18,989.4146
2010-01-19,993.3353
2010-01-20,975.1321
2010-01-21,978.2126
2010-01-22,955.5286
2010-01-25,963.0899
2010-01-26,950.7678
2010-01-27,952.3324
2010-01-28,913.5395
2010-01-29,896.9444
2010-02-01,907.7359
2010-02-02,909.1243
2010-02-03,929.9503
2010-02-04,917.4547
2010-02-05,904.1261
2010-02-08,905.5145
2010-02-09,914.4002
2010-02-10,923.0083
2010-02-11,924.119
2010-02-12,934.3932
2010-02-22,943.0013
2010-02-23,944.945
2010-02-24,934.6709
2010-02-25,935.2262
2010-02-26,929.1173
2010-03-01,935.5039
2010-03-02,919.1208
2010-03-03,926.3405
2010-03-04,926.6182
2010-03-05,929.3887
2010-03-08,939.6269
2010-03-09,931.8937
2010-03-10,939.0054
2010-03-11,930.2013
2010-03-12,930.7516
2010-03-15,917.2704
2010-03-16,918.646
2010-03-17,925.5242
2010-03-18,917.5455
2010-03-19,927.1749
2010-03-22,918.0958
2010-03-23,913.9689
2010-03-24,909.2917
2010-03-25,901.3131
2010-03-26,911.2176
2010-03-29,914.7943
2010-03-30,916.7202
2010-03-31,912.043
2010-04-01,916.1699
2010-04-02,919.4714
2010-04-06,925.2491
2010-04-07,923.5983
2010-04-08,915.0694
2010-04-09,918.3709
2010-04-12,928.5803
2010-04-13,926.885
2010-04-14,930.8727
2010-04-15,929.1825
2010-04-16,925.9203
2010-04-19,900.9102
2010-04-20,907.7064
2010-04-21,907.4346
2010-04-22,903.6287
2010-04-23,899.8228
2010-04-26,903.085
2010-04-27,894.1139
2010-04-28,874.2689
2010-04-29,876.9874
2010-04-30,881.337
2010-05-04,874.5407
2010-05-05,865.026
2010-05-06,859.0453
2010-05-07,841.3751
2010-05-10,854.6957
2010-05-11,851.9772
2010-05-12,848.1713
2010-05-13,853.0646
2010-05-14,850.8898
2010-05-17,815.0056
2010-05-18,819.0834
2010-05-19,815.5493
2010-05-20,817.0133
2010-05-21,813.3388
2010-05-24,824.415
2010-05-25,816.8638
2010-05-26,820.6319
2010-05-27,821.4393
2010-05-28,827.6297
2010-05-31,823.0542
2010-06-01,815.7872
2010-06-02,803.9447
2010-06-03,805.0213
2010-06-04,793.9862
2010-06-07,753.614
2010-06-08,763.0342
2010-06-09,782.682
2010-06-10,774.6884
2010-06-11,783.4805
2010-06-17,778.6131
2010-06-18,776.2071
2010-06-21,801.3064
2010-06-22,789.0238
2010-06-23,791.4269
2010-06-24,794.8981
2010-06-25,791.9609
2010-06-28,796.5001
2010-06-29,789.2908
2010-06-30,784.4845
2010-07-01,779.9453
2010-07-02,789.0238
2010-07-05,790.8929
2010-07-06,790.8929
2010-07-07,791.4269
2010-07-08,795.4321
2010-07-09,794.8981
2010-07-12,791.1599
2010-07-13,786.6206
2010-07-14,790.8929
2010-07-15,790.8929
2010-07-16,795.6991
2010-07-19,791.4269
2010-07-20,797.5682
2010-07-21,796.7682
2010-07-22,798.206
2010-07-23,810.2275
2010-07-26,816.7072
2010-07-27,811.4039
2010-07-28,820.9499
2010-07-29,815.9117
2010-07-30,813.7904
2010-08-02,827.8441
2010-08-03,825.988
2010-08-04,825.4577
2010-08-05,823.6015
2010-08-06,825.0321
2010-08-09,828.4661
2010-08-10,817.4899
2010-08-11,813.9083
2010-08-12,807.071
2010-08-13,817.064
2010-08-16,814.9602
2010-08-17,816.8011
2010-08-18,815.2232
2010-08-19,815.7492
2010-08-20,805.2302
2010-08-23,806.2821
2010-08-24,804.9672
2010-08-25,805.4931
2010-08-26,806.0191
2010-08-27,806.0191
2010-08-30,816.0121
2010-08-31,808.3859
2010-09-01,813.9083
2010-09-02,817.3222
2010-09-03,819.1045
2010-09-06,825.8069
2010-09-07,827.793
2010-09-08,825.4443
2010-09-09,813.1788
2010-09-10,824.1395
2010-09-13,823.3566
2010-09-14,816.8323
2010-09-15,816.0494
2010-09-16,815.7885
2010-09-17,818.9201
2010-09-20,822.5736
2010-09-21,820.7469
2010-09-27,831.4466
2010-09-28,829.0979
2010-09-29,832.4905
2010-09-30,828.315
2010-10-08,833.7953
2010-10-11,860.9361
2010-10-12,851.5412
2010-10-13,858.3264
2010-10-14,858.221
2010-10-15,857.0746
2010-10-18,847.1706
2010-10-19,851.9876
2010-10-20,843.9744
2010-10-21,844.2329
2010-10-22,855.6065
2010-10-25,867.2386
2010-10-26,860.7763
2010-10-27,849.4027
2010-10-28,849.1442
2010-10-29,848.8857
2010-11-01,856.1235
2010-11-02,854.314
2010-11-03,854.831
2010-11-04,862.3273
2010-11-05,879.1292
2010-11-08,870.6744
2010-11-09,874.1698
2010-11-10,873.1435
2010-11-11,877.4421
2010-11-12,851.9202
2010-11-15,857.2798
2010-11-16,850.1336
2010-11-17,813.8926
2010-11-18,836.3518
2010-11-19,841.7114
2010-11-22,837.1175
2010-11-23,825.8879
2010-11-24,831.5027
2010-11-25,828.9505
2010-11-26,825.1222
2010-11-29,827.9296
2010-11-30,827.164
2010-12-01,826.6535
2010-12-02,834.3101
2010-12-03,832.5236
2010-12-06,833.7996
2010-12-07,833.545
2010-12-08,826.6344
2010-12-09,831.404
2010-12-10,831.302
2010-12-13,834.3341
2010-12-14,835.0921
2010-12-15,835.8501
2010-12-16,835.8501
2010-12-17,837.3662
2010-12-20,836.3555
2010-12-21,840.3983
2010-12-22,843.1777
2010-12-23,848.2312
2010-12-24,845.9571
2010-12-27,843.6831
2010-12-28,843.6831
2010-12-29,846.2098
2010-12-30,849.7473
2010-12-31,851.0106
2011-01-04,853.7901
2011-01-05,851.0106
2011-01-06,856.5695
2011-01-07,851.516
2011-01-10,853.032
2011-01-11,851.516
2011-01-12,853.2847
2011-01-13,852.274
2011-01-14,849.6015
2011-01-17,845.5233
2011-01-18,843.1591
2011-01-19,848.0814
2011-01-20,843.8184
2011-01-21,844.8215
2011-01-24,845.0722
2011-01-25,842.5646
2011-01-26,838.8031
2011-01-27,841.8123
2011-01-28,841.8123
2011-01-31,848.8337
2011-02-01,859.115
2011-02-09,852.3444
2011-02-10,855.1028
2011-02-11,857.1089
2011-02-14,858.8642
2011-02-15,855.1028
2011-02-16,856.6073
2011-02-17,853.5982
2011-02-18,851.0905
2011-02-21,861.3718
2011-02-22,853.5982
2011-02-23,845.5878
2011-02-24,847.6863
2011-02-25,849.5814
2011-02-28,850.4768
2011-03-01,844.2654
2011-03-02,844.2654
2011-03-03,842.0292
2011-03-04,844.2654
2011-03-07,838.5508
2011-03-08,829.6063
2011-03-09,836.0662
2011-03-10,834.0785
2011-03-11,832.8362
2011-03-14,828.1155
2011-03-15,817.1833
2011-03-16,821.904
2011-03-17,817.1833
2011-03-18,822.4009
2011-03-21,825.3824
2011-03-22,827.867
2011-03-23,830.6001
2011-03-24,832.5878
2011-03-25,834.8239
2011-03-28,827.867
2011-03-29,831.3455
2011-03-30,831.097
2011-03-31,828.3182
2011-04-01,827.1778
2011-04-06,830.7909
2011-04-07,831.1374
2011-04-08,833.1122
2011-04-11,833.3591
2011-04-12,828.4221
2011-04-13,828.9158
2011-04-14,825.7068
2011-04-15,824.9662
2011-04-18,827.4347
2011-04-19,820.7698
2011-04-20,827.9284
2011-04-21,826.2005
2011-04-22,825.7068
2011-04-25,825.9536
2011-04-26,827.1879
2011-04-27,825.4599
2011-04-28,826.6942
2011-04-29,826.2005
2011-05-03,825.8559
2011-05-04,825.954
2011-05-05,820.4478
2011-05-06,814.995
2011-05-09,818.9203
2011-05-10,819.411
2011-05-11,819.411
2011-05-12,814.5043
2011-05-13,821.1283
2011-05-16,816.7123
2011-05-17,817.203
2011-05-18,812.787
2011-05-19,814.5043
2011-05-20,814.7496
2011-05-23,811.8056
2011-05-24,817.939
2011-05-25,817.6936
2011-05-26,819.6563
2011-05-27,818.675
2011-05-30,820.147
2011-05-31,824.0723
2011-06-01,824.3176
2011-06-02,824.2198
2011-06-03,828.974
2011-06-07,843.1318
2011-06-08,839.3125
2011-06-09,839.0677
2011-06-10,838.823
2011-06-13,835.641
2011-06-14,837.1096
2011-06-15,835.8857
2011-06-16,827.3188
2011-06-17,829.0322
2011-06-20,826.8293
2011-06-21,833.9276
2011-06-22,832.9485
2011-06-23,833.9276
2011-06-24,834.9067
2011-06-27,831.9694
2011-06-28,835.3962
2011-06-29,838.823
2011-06-30,842.005
2011-07-01,845.6765
2011-07-04,851.062
2011-07-05,848.2708
2011-07-06,853.4145
2011-07-07,852.4339
2011-07-08,853.1696
2011-07-11,849.7363
2011-07-12,846.0578
2011-07-13,853.4148
2011-07-14,852.9243
2011-07-15,857.829
2011-07-18,867.8836
2011-07-19,866.4122
2011-07-20,865.9217
2011-07-21,860.0361
2011-07-22,866.2673
2011-07-25,864.5494
2011-07-26,884.6325
2011-07-27,899.0195
2011-07-28,901.4745
2011-07-29,897.5465
2011-08-01,910.067
2011-08-02,900.4925
2011-08-03,909.3305
2011-08-04,890.427
2011-08-05,858.5121
2011-08-08,838.3811
2011-08-09,847.7101
2011-08-10,863.6676
2011-08-11,865.8771
2011-08-12,856.3026
2011-08-15,856.0571
2011-08-16,847.7101
2011-08-17,853.8476
2011-08-18,848.8838
2011-08-19,851.3921
2011-08-22,849.3739
2011-08-23,853.1691
2011-08-24,852.4289
2011-08-25,854.6494
2011-08-26,857.6101
2011-08-29,857.1167
2011-08-30,860.8175
2011-08-31,862.0511
2011-09-01,861.8044
2011-09-02,860.3241
2011-09-05,855.8831
2011-09-06,853.4158
2011-09-07,859.8306
2011-09-08,860.3241
2011-09-09,862.7913
2011-09-13,858.1036
2011-09-14,852.4289
2011-09-15,855.3896
2011-09-16,856.1298
2011-09-19,844.0403
2011-09-20,848.4814
2011-09-21,853.1691
2011-09-22,845.5207
2011-09-23,818.6278
2011-09-26,803.5777
2011-09-27,825.0865
2011-09-28,829.2013
2011-09-29,821.7515
2011-09-30,829.821
2011-10-10,831.5664
2011-10-11,832.3145
2011-10-12,835.0573
2011-10-13,830.8184
2011-10-14,832.5638
2011-10-17,829.3223
2011-10-18,817.8524
2011-10-19,819.5979
2011-10-20,805.1358
2011-10-21,812.3668
2011-10-24,825.8315
2011-10-25,816.6057
2011-10-26,816.8551
2011-10-27,819.8472
2011-10-28,821.842
2011-10-31,816.357
2011-11-01,814.2131
2011-11-02,811.5713
2011-11-03,804.5437
2011-11-04,816.5072
2011-11-07,811.2731
2011-11-08,809.2792
2011-11-09,811.5224
2011-11-10,795.3218
2011-11-11,804.5437
2011-11-14,813.5163
2011-11-15,807.7838
2011-11-16,802.5498
2011-11-17,804.0452
2011-11-18,797.565
2011-11-21,797.3158
2011-11-22,796.3188
2011-11-23,792.5802
2011-11-24,793.2783
2011-11-25,789.6365
2011-11-28,791.1332
2011-11-29,794.7806
2011-11-30,790.7855
2011-12-01,808.7636
2011-12-02,811.7599
2011-12-05,810.0121
2011-12-06,807.5151
2011-12-07,808.7636
2011-12-08,807.0157
2011-12-09,806.0169
2011-12-12,805.7672
2011-12-13,800.0242
2011-12-14,793.2286
2011-12-15,783.8786
2011-12-16,793.7845
2011-12-19,788.4751
2011-12-20,789.7287
2011-12-21,793.9907
2011-12-22,791.7343
2011-12-23,797.7513
2011-12-26,792.2357
2011-12-27,795.7457
2011-12-28,798.002
2011-12-29,794.9935
2011-12-30,794.4921
2012-01-04,798.002
2012-01-05,800.2584
2012-01-06,799.0048
2012-01-09,799.5063
2012-01-10,805.774
2012-01-11,811.7909
2012-01-12,809.5346
2012-01-13,810.2869
2012-01-16,810.2365
2012-01-17,817.2902
2012-01-18,817.5914
2012-01-19,817.3417
2012-01-20,818.84
2012-01-30,812.8467
2012-01-31,814.345
2012-02-01,809.85
2012-02-02,812.597
2012-02-03,808.6014
2012-02-06,809.85
2012-02-07,806.3539
2012-02-08,812.0975
2012-02-09,808.102
2012-02-10,811.0986
2012-02-13,808.6014
2012-02-14,805.0599
2012-02-15,805.4589
2012-02-16,801.0304
2012-02-17,803.3169
2012-02-20,801.3304
2012-02-21,803.5652
2012-02-22,807.0417
2012-02-23,805.8001
2012-02-24,802.572
2012-02-27,807.2901
2012-02-28,808.035
2012-02-29,807.0417
2012-03-01,804.3102
2012-03-02,808.035
2012-03-05,806.2968
2012-03-06,803.3169
2012-03-07,802.8203
2012-03-08,801.5787
2012-03-09,804.3102
2012-03-12,803.3169
2012-03-13,804.5585
2012-03-14,802.8203
2012-03-15,803.0686
2012-03-16,802.0753
2012-03-19,802.8203
2012-03-20,802.572
2012-03-21,802.572
2012-03-22,799.8404
2012-03-23,800.3371
2012-03-26,801.827
2012-03-27,801.827
2012-03-28,799.3483
2012-03-29,798.7038
2012-03-30,798.655
2012-04-05,794.2052
2012-04-06,800.1358
2012-04-09,799.1473
2012-04-10,797.4176
2012-04-11,792.7225
2012-04-12,795.9349
2012-04-13,795.1936
2012-04-16,791.1457
2012-04-17,790.7011
2012-04-18,793.8584
2012-04-19,792.3304
2012-04-20,792.5769
2012-04-23,793.0698
2012-04-24,795.7807
2012-04-25,795.7807
2012-04-26,797.5058
2012-04-27,797.2594
2012-05-02,803.1741
2012-05-03,802.6812
2012-05-04,802.4348
2012-05-07,799.7239
2012-05-08,797.9998
2012-05-09,794.4564
2012-05-10,794.1118
2012-05-11,790.3727
2012-05-14,786.6829
2012-05-15,787.6668
2012-05-16,782.255
2012-05-17,789.1428
2012-05-18,788.1588
2012-05-21,793.3246
2012-05-22,789.6348
2012-05-23,787.1748
2012-05-24,785.2069
2012-05-25,788.1588
2012-05-28,788.8968
2012-05-29,788.5525
2012-05-30,786.0929
2012-05-31,785.1582
2012-06-01,783.7318
2012-06-04,780.289
2012-06-05,784.2237
2012-06-06,782.7482
2012-06-07,781.5186
2012-06-08,780.289
2012-06-11,783.24
2012-06-12,780.289
2012-06-13,782.0104
2012-06-14,780.289
2012-06-15,780.7809
2012-06-18,777.0921
2012-06-19,769.7147
2012-06-20,774.8789
2012-06-21,765.2882
2012-06-25,763.3209
2012-06-26,742.664
2012-06-27,742.1722
2012-06-28,756.3428
2012-06-29,758.2619
2012-07-02,760.4284
2012-07-03,763.6289
2012-07-04,770.7725
2012-07-05,772.4968
2012-07-06,768.8018
2012-07-09,765.3532
2012-07-10,764.6142
2012-07-11,763.8752
2012-07-12,762.1509
2012-07-13,764.6142
2012-07-16,768.8018
2012-07-17,767.5702
2012-07-18,766.8312
2012-07-19,769.2945
2012-07-20,768.0628
2012-07-23,756.4852
2012-07-24,758.7022
2012-07-25,751.8049
2012-07-26,756.2389
2012-07-27,762.6435
2012-07-30,760.9192
2012-07-31,762.8908
2012-08-01,759.6856
2012-08-02,756.3307
2012-08-03,755.4913
2012-08-06,756.9732
2012-08-07,757.2201
2012-08-08,759.9368
2012-08-09,764.1354
2012-08-10,760.6778
2012-08-13,759.1959
2012-08-14,758.702
2012-08-15,757.9611
2012-08-16,750.7988
2012-08-17,755.4913
2012-08-20,752.2807
2012-08-21,753.2686
2012-08-22,754.2565
2012-08-23,758.702
2012-08-24,758.455
2012-08-27,759.6899
2012-08-28,760.6778
2012-08-29,761.6657
2012-08-30,761.4187
2012-08-31,758.949
2012-09-03,762.1596
2012-09-04,765.1233
2012-09-05,765.6172
2012-09-06,771.5446
2012-09-07,771.7915
2012-09-10,777.8636
2012-09-11,777.3702
2012-09-12,778.4549
2012-09-13,774.2657
2012-09-14,783.137
2012-09-17,780.4263
2012-09-18,776.9764
2012-09-19,781.412
2012-09-20,773.7728
2012-09-21,775.7442
2012-09-24,772.0479
2012-09-25,770.8158
2012-09-26,773.0336
2012-09-27,773.5264
2012-09-28,776.7299
2012-10-08,771.3086
2012-10-09,769.0908
2012-10-10,765.8873
2012-10-11,763.423
2012-10-12,761.9445
2012-10-15,761.9445
2012-10-16,761.9445
2012-10-17,761.698
2012-10-18,764.4087
2012-10-19,762.9302
2012-10-22,760.7124
2012-10-23,757.5088
2012-10-24,758.9874
2012-10-25,758.2481
2012-10-26,755.5374
2012-10-29,756.7696
2012-10-30,752.3339
2012-10-31,755.0446
2012-11-01,754.5517
2012-11-02,755.192
2012-11-05,752.6323
2012-11-06,752.6321
2012-11-07,754.1574
2012-11-08,751.4526
2012-11-09,749.4854
2012-11-12,748.9936
2012-11-13,750.7149
2012-11-14,753.9115
2012-11-15,757.354
2012-11-16,756.6163
2012-11-19,754.1574
2012-11-20,752.682
2012-11-21,751.4526
2012-11-22,751.9444
2012-11-23,751.4526
2012-11-26,753.4197
2012-11-27,753.1738
2012-11-28,752.9279
2012-11-29,752.9279
2012-11-30,757.8458
2012-12-03,755.3869
2012-12-04,752.395
2012-12-05,752.2978
2012-12-06,748.5347
2012-12-07,748.975
2012-12-10,749.9461
2012-12-11,746.3044
2012-12-12,746.79
2012-12-13,748.4894
2012-12-14,748.975
2012-12-17,748.0039
2012-12-18,742.9055
2012-12-19,742.4199
2012-12-20,740.4777
2012-12-21,740.9633
2012-12-24,741.9344
2012-12-25,743.6338
2012-12-26,742.9055
2012-12-27,745.3333
2012-12-28,745.0905
2012-12-31,746.0616
2013-01-04,743.6338
2013-01-07,741.206
2013-01-08,739.9921
2013-01-09,740.2349
2013-01-10,741.4488
2013-01-11,740.4777
2013-01-14,739.7494
2013-01-15,734.651
2013-01-16,735.8649
2013-01-17,735.8649
2013-01-18,737.5644
2013-01-21,736.1077
2013-01-22,736.836
2013-01-23,735.8649
2013-01-24,734.4082
2013-01-25,734.4082
2013-01-28,731.9804
2013-01-29,732.2232
2013-01-30,733.6799
2013-01-31,735.8649
2013-02-01,733.0999
2013-02-04,733.8263
2013-02-05,730.6357
2013-02-06,729.4757
2013-02-07,727.5472
2013-02-08,729.9579
2013-02-18,724.1722
2013-02-19,721.5204
2013-02-20,721.6177
2013-02-21,715.8011
2013-02-22,715.7541
2013-02-25,710.1006
2013-02-26,708.6651
2013-02-27,710.8184
2013-02-28,707.9473
2013-03-01,702.2053
2013-03-04,697.4202
2013-03-05,701.7268
2013-03-06,706.7511
2013-03-07,712.2539
2013-03-08,712.9716
2013-03-11,708.2399
2013-03-12,705.2827
2013-03-13,710.0504
2013-03-14,708.0016
2013-03-15,705.8611
2013-03-18,698.4886
2013-03-19,697.0617
2013-03-20,700.1534
2013-03-21,700.629
2013-03-22,699.2021
2013-03-25,700.3912
2013-03-26,699.4399
2013-03-27,697.0617
2013-03-28,695.3969
2013-03-29,694.9213
2013-04-01,691.8295
2013-04-02,694.6834
2013-04-03,692.7808
2013-04-08,696.8238
2013-04-09,697.0617
2013-04-10,697.7751
2013-04-11,701.1047
2013-04-12,699.9156
2013-04-15,689.927
2013-04-16,692.543
2013-04-17,692.0674
2013-04-18,690.8782
2013-04-19,694.2078
2013-04-22,690.4026
2013-04-23,691.5917
2013-04-24,693.97
2013-04-25,694.6834
2013-04-26,695.8725
2013-05-02,687.5487
2013-05-03,690.4966
2013-05-06,693.4423
2013-05-07,691.496
2013-05-08,695.0063
2013-05-09,694.7693
2013-05-10,695.2432
2013-05-13,692.3997
2013-05-14,691.4519
2013-05-15,689.3192
2013-05-16,688.3714
2013-05-17,690.0301
2013-05-20,689.5562
2013-05-21,691.9258
2013-05-22,694.7693
2013-05-23,692.3997
2013-05-24,694.2954
2013-05-27,692.6367
2013-05-28,692.8736
2013-05-29,693.8215
2013-05-30,696.1911
2013-05-31,702.826
2013-06-03,706.3804
2013-06-04,704.2477
2013-06-05,708.987
2013-06-06,706.5229
2013-06-07,708.0393
2013-06-13,697.2362
2013-06-14,695.5299
2013-06-17,695.0558
2013-06-18,687.4699
2013-06-19,689.3663
2013-06-20,681.3064
2013-06-21,680.7849
2013-06-24,676.2809
2013-06-25,678.1781
2013-06-26,675.0961
2013-06-27,677.4666
2013-06-28,673.9109
2013-07-01,678.6518
2013-07-02,680.7851
2013-07-03,682.2074
2013-07-04,679.3629
2013-07-05,677.9406
2013-07-08,673.1998
2013-07-09,674.385
2013-07-10,676.0443
2013-07-11,682.6815
2013-07-12,679.3629
2013-07-15,680.074
2013-07-16,679.837
2013-07-17,678.4147
2013-07-18,677.7036
2013-07-19,680.074
2013-07-22,681.4963
2013-07-23,683.3926
2013-07-24,681.7333
2013-07-25,682.6815
2013-07-26,680.7851
2013-07-29,676.0443
2013-07-30,675.8073
2013-07-31,671.7775
2013-08-01,676.5184
2013-08-02,675.0961
2013-08-05,675.0961
2013-08-06,674.8591
2013-08-07,673.1998
2013-08-08,675.5702
2013-08-09,679.5999
2013-08-12,683.6296
2013-08-13,683.8667
2013-08-14,681.2592
2013-08-15,684.3408
2013-08-16,686.2371
2013-08-19,687.1853
2013-08-20,682.9185
2013-08-21,684.4355
2013-08-22,684.5303
2013-08-23,684.9095
2013-08-26,686.4264
2013-08-27,685.0047
2013-08-28,683.583
2013-08-29,680.0289
2013-08-30,676.2378
2013-09-02,677.7546
2013-09-03,676.8066
2013-09-04,675.4792
2013-09-05,671.9233
2013-09-06,673.82
2013-09-09,674.7684
2013-09-10,672.3975
2013-09-11,672.8717
2013-09-12,672.3975
2013-09-13,676.191
2013-09-16,673.1088
2013-09-17,670.0265
2013-09-18,670.9749
2013-09-23,671.9233
2013-09-24,673.82
2013-09-25,673.5829
2013-09-26,675.2426
2013-09-27,676.191
2013-09-30,678.799
2013-10-08,680.6958
2013-10-09,680.2216
2013-10-10,680.9328
2013-10-11,685.9118
2013-10-14,684.7263
2013-10-15,680.4587
2013-10-16,678.799
2013-10-17,680.9328
2013-10-18,681.6441
2013-10-21,682.1183
2013-10-22,683.0667
2013-10-23,684.0151
2013-10-24,684.0151
2013-10-25,682.1183
2013-10-28,685.2491
2013-10-29,687.2416
2013-10-30,686.8625
2013-10-31,684.1081
2013-11-01,686.0084
2013-11-04,683.1579
2013-11-05,681.0201
2013-11-06,679.3573
2013-11-07,679.3573
2013-11-08,679.5948
2013-11-11,679.5948
2013-11-12,677.2195
2013-11-13,675.7942
